dataset	core_branch	sample	source_layer	expression_scope	broad_class	n_cells	gene	canonical_gene	source_gene_symbol	detection_fraction	mean_expression	mean_log1p_expression	source_path	eligible_class	mean_log1p_rank_within_sample_gene	stage_label	stage_order	mechanism_class	secretome_class	medium_compatibility	expected_effect	rationale	pathway_roles
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	MDK	MDK	Mdk	0.1311914323962516	0.1526104417670682	0.0990245723416857	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	growth factor	secreted_medium_compatible	high	survival_or_proliferative_counter_signal	growth/survival counter-signal	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	MDK	MDK	Mdk	0.1262344353799914	0.1610133104336625	0.0996531408410582	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	growth factor	secreted_medium_compatible	high	survival_or_proliferative_counter_signal	growth/survival counter-signal	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	MDK	MDK	Mdk	0.1194364393211655	0.1402497598463016	0.0907492479731853	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	growth factor	secreted_medium_compatible	high	survival_or_proliferative_counter_signal	growth/survival counter-signal	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	319	NGF	NGF	Ngf	0.0094043887147335	0.0094043887147335	0.0065186255225073	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	1.0	P8a	8.1	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	tested in 2005 but not main neutralized activity	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2082	NGF	NGF	Ngf	0.0004803073967339	0.0004803073967339	0.0003329237178481	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.3333333333333333	P8a	8.1	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	tested in 2005 but not main neutralized activity	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3687	NGF	NGF	Ngf	0.0024410089503661	0.0029834553837808	0.0019119215734352	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.6666666666666666	P8a	8.1	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	tested in 2005 but not main neutralized activity	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	499	NGF	NGF	Ngf	0.0060120240480961	0.0100200400801603	0.0057923281721366	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	1.0	P8b	8.2	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	tested in 2005 but not main neutralized activity	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2697	NGF	NGF	Ngf	0.0	0.0	0.0	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.3333333333333333	P8b	8.2	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	tested in 2005 but not main neutralized activity	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4972	NGF	NGF	Ngf	0.0026146419951729	0.0030168946098149	0.0019754311270103	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.6666666666666666	P8b	8.2	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	tested in 2005 but not main neutralized activity	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	12154	NGF	NGF	NGF	0.0013987164719433	0.0013987164719433	0.0009695163789303	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.6666666666666666	aggregate	100.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	tested in 2005 but not main neutralized activity	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	25064	NGF	NGF	NGF	0.0003590807532716	0.0004787743376954	0.0002854538524143	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.3333333333333333	aggregate	100.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	tested in 2005 but not main neutralized activity	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	36332	NGF	NGF	NGF	0.002174391720797	0.0026973466916217	0.0017062460689107	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	1.0	aggregate	100.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	tested in 2005 but not main neutralized activity	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	NGF	NGF	Ngf	0.0016778523489932	0.0016778523489932	0.0011629986251005	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	tested in 2005 but not main neutralized activity	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	NGF	NGF	Ngf	0.0049207217058501	0.0054674685620557	0.0036324711498893	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	tested in 2005 but not main neutralized activity	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	NGF	NGF	Ngf	0.0032894736842105	0.0041118421052631	0.0025651005859537	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	tested in 2005 but not main neutralized activity	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	NGF	NGF	Ngf	0.0053547523427041	0.0053547523427041	0.0037116314889421	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	tested in 2005 but not main neutralized activity	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	NGF	NGF	Ngf	0.0072992700729927	0.0098754830399313	0.0060534605764326	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	tested in 2005 but not main neutralized activity	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	NGF	NGF	Ngf	0.0019212295869356	0.0022414345180915	0.0014615267984206	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	tested in 2005 but not main neutralized activity	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	353	NODAL	NODAL	Nodal	0.0	0.0	0.0	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.3333333333333333	P0	0.0	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2678	NODAL	NODAL	Nodal	0.0007468259895444	0.0007468259895444	0.0005176603290216	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	1.0	P0	0.0	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4437	NODAL	NODAL	Nodal	0.0004507550146495	0.0006761325219743	0.0004038222829001	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.6666666666666666	P0	0.0	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	319	NODAL	NODAL	Nodal	0.0	0.0	0.0	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.5	P8a	8.1	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2082	NODAL	NODAL	Nodal	0.0	0.0	0.0	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.5	P8a	8.1	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3687	NODAL	NODAL	Nodal	0.0016273393002441	0.0024410089503661	0.0014259548066253	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	1.0	P8a	8.1	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	499	NODAL	NODAL	Nodal	0.0	0.0	0.0	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.5	P8b	8.2	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2697	NODAL	NODAL	Nodal	0.0	0.0	0.0	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.5	P8b	8.2	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4972	NODAL	NODAL	Nodal	0.0022123893805309	0.0030168946098149	0.0018360209941543	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	1.0	P8b	8.2	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	12154	NODAL	NODAL	NODAL	0.002056935988152	0.0039493170972519	0.0019894573343337	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.6666666666666666	aggregate	100.0	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	25064	NODAL	NODAL	NODAL	0.0015560165975103	0.0027928503032237	0.001466269557956	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.3333333333333333	aggregate	100.0	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	36332	NODAL	NODAL	NODAL	0.0071011780248816	0.0218540129913024	0.0087541229671872	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	1.0	aggregate	100.0	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	NODAL	NODAL	Nodal	0.0016778523489932	0.0016778523489932	0.0011629986251005	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	NODAL	NODAL	Nodal	0.0032804811372334	0.0032804811372334	0.0022738562511534	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	NODAL	NODAL	Nodal	0.0012335526315789	0.0016447368421052	0.0010217543790246	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	NODAL	NODAL	Nodal	0.001338688085676	0.001338688085676	0.0009279078722355	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	NODAL	NODAL	Nodal	0.0021468441391155	0.0021468441391155	0.0014880789621295	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	NODAL	NODAL	Nodal	0.0009606147934678	0.0009606147934678	0.0006658474356963	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	TGF-beta superfamily	secreted_medium_compatible	high	developmental_context_dependent	developmental TGF-beta family candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	353	NTF3	NTF3	Ntf3	0.0736543909348441	0.1189801699716713	0.0666144139883827	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.3333333333333333	P0	0.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophin maturation candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2678	NTF3	NTF3	Ntf3	0.1740104555638536	0.3386855862584018	0.1709664049514631	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	1.0	P0	0.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophin maturation candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4437	NTF3	NTF3	Ntf3	0.1138156411990083	0.1861618210502592	0.103901717100338	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.6666666666666666	P0	0.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophin maturation candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	319	NTF3	NTF3	Ntf3	0.012539184952978	0.012539184952978	0.0086915006966764	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.3333333333333333	P8a	8.1	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophin maturation candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2082	NTF3	NTF3	Ntf3	0.0470701248799231	0.0595581171950048	0.037293965060563	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	1.0	P8a	8.1	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophin maturation candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3687	NTF3	NTF3	Ntf3	0.0444806075400054	0.0556007594250067	0.0347055128499854	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.6666666666666666	P8a	8.1	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophin maturation candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	499	NTF3	NTF3	Ntf3	0.0200400801603206	0.0260521042084168	0.0163283910419317	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.3333333333333333	P8b	8.2	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophin maturation candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2697	NTF3	NTF3	Ntf3	0.0333704115684093	0.0407860585836114	0.0258035723526909	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	1.0	P8b	8.2	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophin maturation candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4972	NTF3	NTF3	Ntf3	0.0289621882542236	0.0335880933226065	0.0218322558947783	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.6666666666666666	P8b	8.2	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophin maturation candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	12154	NTF3	NTF3	NTF3	0.0398222807306236	0.0608030278097745	0.0342495550387288	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.6666666666666666	aggregate	100.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophin maturation candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	25064	NTF3	NTF3	NTF3	0.0903686562400255	0.1475821895946377	0.0805443136741534	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	1.0	aggregate	100.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophin maturation candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	36332	NTF3	NTF3	NTF3	0.0405152482659914	0.0594517229990091	0.0341837465192653	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.3333333333333333	aggregate	100.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophin maturation candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	NTF3	NTF3	Ntf3	0.0419463087248322	0.0587248322147651	0.034122205214012	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophin maturation candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	NTF3	NTF3	Ntf3	0.1793329688354292	0.4024056861673045	0.1852936122676322	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	neurotrophin	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophin maturation candidate	
