unit_id	hierarchy_level	term_symbol	term	branch_group	branch	dataset_or_source	contrast_or_scope	evidence_family	metric	raw_value	normalized_score	support_direction	weight	weighted_score	unit_support_class	quality_class	source_table	notes
EU00339	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|FatePolarity|cerebellar_fate_rhombic_lip_shh|gene_expression_or_marker	epigenomic_support_for_FatePolarity	robust_rank_score	0.4053916743059991	0.4053916743059991	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.20269583715299955	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00340	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|ConstructionBalance|Tier 3 broad both-screen mechanism support|gene_body_overlap	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.4045506820733405	0.4045506820733405	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.20227534103667025	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00341	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|dentate_fate_wnt_prox1|proximal_10kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.402669123936217	0.402669123936217	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.2013345619681085	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00342	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|medial_pallium_dentate_lineage|proximal_10kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.402669123936217	0.402669123936217	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.2013345619681085	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00343	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|FatePolarity|shared_postmitotic_granule_maturation|proximal_10kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.402669123936217	0.402669123936217	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.2013345619681085	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00344	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|FatePolarity|cerebellar_fate_rhombic_lip_shh|gene_body_overlap	epigenomic_support_for_FatePolarity	robust_rank_score	0.3977993157017097	0.3977993157017097	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.19889965785085484	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00345	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|ConstructionBalance|Tier 5 exploratory non-identical ortholog|gene_body_overlap	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.3749154262802998	0.3749154262802998	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.1874577131401499	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00346	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|downstream_neurite_morphology|gene_edge_2kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.3710282896142027	0.3710282896142027	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.18551414480710135	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00347	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|ConstructionBalance|downstream_neurite_synapse_construction|gene_edge_2kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.3627480218853102	0.3627480218853102	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.1813740109426551	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00348	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|downstream_neurite_synapse_construction|gene_edge_2kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.3627480218853102	0.3627480218853102	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.1813740109426551	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00349	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|FatePolarity|cerebellar_fate_rhombic_lip_shh|gene_body_overlap	epigenomic_support_for_FatePolarity	robust_rank_score	0.3618316542554412	0.3618316542554412	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.1809158271277206	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00350	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|ConstructionBalance|Tier 4 screen-specific mechanism support|gene_edge_2kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.3532402361148469	0.3532402361148469	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.17662011805742345	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00351	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|Tier 3 broad both-screen mechanism support|gene_body_overlap	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.3531805593434114	0.3531805593434114	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.1765902796717057	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=2.0
EU00352	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|downstream_synaptic_excitability|gene_edge_2kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.3481890680522442	0.3481890680522442	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.1740945340261221	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00353	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|dentate_fate_wnt_prox1|proximal_10kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.3479194480802223	0.3479194480802223	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.17395972404011115	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00354	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|medial_pallium_dentate_lineage|proximal_10kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.3479194480802223	0.3479194480802223	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.17395972404011115	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00355	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|FatePolarity|shared_postmitotic_granule_maturation|proximal_10kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.3479194480802223	0.3479194480802223	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.17395972404011115	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00356	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|Tier 3 broad both-screen mechanism support|gene_edge_2kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.3383706873052696	0.3383706873052696	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.1691853436526348	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=2.0
EU00357	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|FatePolarity|cerebellar_fate_rhombic_lip_shh|gene_edge_2kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.3300045978061971	0.3300045978061971	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.16500229890309856	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00358	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|ConstructionBalance|downstream_neurite_morphology|gene_edge_2kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.3299714132348617	0.3299714132348617	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.16498570661743084	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00359	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|ConstructionBalance|Tier 3 broad both-screen mechanism support|gene_expression_or_marker	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.3213650785996629	0.3213650785996629	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.16068253929983145	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00360	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|Tier 3 broad both-screen mechanism support|gene_body_overlap	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.3112902796360257	0.3112902796360257	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.15564513981801284	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=2.0
EU00361	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|ConstructionBalance|Tier 4 screen-specific mechanism support|gene_expression_or_marker	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.3086974554241761	0.3086974554241761	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.15434872771208805	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00362	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|shared_neurogenic_niche_state|proximal_10kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.3007903658950635	0.3007903658950635	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.15039518294753176	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
