dataset	cell_id	species	region	platform	curated_group	developmental_stage	postnatal_day	Leiden	louvain	nGene	nCounts	percent_mito	count_matrix_present	gene_identifier_status	promotion_status	source_note	geo_accession	title	maturation_state	activity_state	timepoint	cell_state	cell_type	sex	mouseid	treatment	projection_label	quality_control
GSE214309	X043019_21	mouse	dentate_gyrus	snRNA-seq	mature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603629	mature, 1hr, X043019_21	mature	inactive_or_unsorted	1hr	mature	dentate granule cell	F	60			
GSE214309	X043019_210	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603630	immature, 1hr, X043019_210	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	M	70			
GSE214309	X043019_211	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603631	immature, 1hr, X043019_211	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	M	70			
GSE214309	X043019_212	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603632	immature, 1hr, X043019_212	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	M	70			
GSE214309	X043019_213	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603633	immature, 1hr, X043019_213	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	M	70			
GSE214309	X043019_214	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603634	immature, 1hr, X043019_214	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	M	70			
GSE214309	X043019_215	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603635	immature, 1hr, X043019_215	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	F	62			
GSE214309	X043019_216	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603636	immature, 1hr, X043019_216	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	F	62			
GSE214309	X043019_217	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603637	immature, 1hr, X043019_217	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	F	62			
GSE214309	X043019_219	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603638	immature, 1hr, X043019_219	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	F	62			
GSE214309	X043019_22	mouse	dentate_gyrus	snRNA-seq	mature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603639	mature, 1hr, X043019_22	mature	inactive_or_unsorted	1hr	mature	dentate granule cell	F	60			
GSE214309	X043019_221	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603640	immature, 1hr, X043019_221	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	F	60			
GSE214309	X043019_222	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603641	immature, 1hr, X043019_222	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	F	60			
GSE214309	X043019_223	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603642	immature, 1hr, X043019_223	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	F	60			
GSE214309	X043019_224	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603643	immature, 1hr, X043019_224	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	F	60			
GSE214309	X043019_225	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603644	immature, 1hr, X043019_225	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	F	60			
GSE214309	X043019_227	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603645	immature, 1hr, X043019_227	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	M	70			
GSE214309	X043019_228	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603646	immature, 1hr, X043019_228	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	M	70			
GSE214309	X043019_229	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603647	immature, 1hr, X043019_229	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	M	70			
GSE214309	X043019_23	mouse	dentate_gyrus	snRNA-seq	mature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603648	mature, 1hr, X043019_23	mature	inactive_or_unsorted	1hr	mature	dentate granule cell	F	60			
GSE214309	X043019_230	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603649	immature, 1hr, X043019_230	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	M	70			
GSE214309	X043019_231	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603650	immature, 1hr, X043019_231	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	M	70			
GSE214309	X043019_232	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603651	immature, 1hr, X043019_232	immature	inactive_or_unsorted	1hr	immature	dentate granule cell	M	70			
GSE214309	X043019_233	mouse	dentate_gyrus	snRNA-seq	immature_active_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603652	immatureactive, 1hr, X043019_233	immature	active	1hr	immatureactive	dentate granule cell	F	62			
GSE214309	X043019_234	mouse	dentate_gyrus	snRNA-seq	immature_active_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603653	immatureactive, 1hr, X043019_234	immature	active	1hr	immatureactive	dentate granule cell	F	62			
GSE214309	X043019_235	mouse	dentate_gyrus	snRNA-seq	immature_active_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603654	immatureactive, 1hr, X043019_235	immature	active	1hr	immatureactive	dentate granule cell	F	62			
GSE214309	X043019_236	mouse	dentate_gyrus	snRNA-seq	immature_active_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603655	immatureactive, 1hr, X043019_236	immature	active	1hr	immatureactive	dentate granule cell	F	62			
GSE214309	X043019_238	mouse	dentate_gyrus	snRNA-seq	immature_active_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603656	immatureactive, 1hr, X043019_238	immature	active	1hr	immatureactive	dentate granule cell	F	62			
GSE214309	X043019_243	mouse	dentate_gyrus	snRNA-seq	immature_active_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603657	immatureactive, 1hr, X043019_243	immature	active	1hr	immatureactive	dentate granule cell	F	60			
GSE214309	X043019_244	mouse	dentate_gyrus	snRNA-seq	immature_active_1hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603658	immatureactive, 1hr, X043019_244	immature	active	1hr	immatureactive	dentate granule cell	F	60			
