gene	canonical_gene	candidate_role	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	combined_rank_delta	minimum_branch_detection	db_class_key	human_symbol	mouse_symbol	canonical_mouse_symbol	ortholog_symbol_class	human_entrez_id	mouse_entrez_id	human_hgnc_id	mouse_mgi_id	present_in_human_dg_full_gene_list
NHSL1	NHSL1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.18561444486458287	0.21036112968667647	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.18561444486458287	51617648	NHSL1	Nhsl1	NHSL1	same_symbol	57224	215819	HGNC:21021	MGI:106390	True
MAPK9	MAPK9	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.40838393476481943	0.18490310273556404	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.18490310273556404	51622827	MAPK9	Mapk9	MAPK9	same_symbol	5601	26420	HGNC:6886	MGI:1346862	True
ACBD3	ACBD3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.24214084111277906	0.18480523100823026	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.18480523100823026	51617084	ACBD3	Acbd3	ACBD3	same_symbol	64746	170760	HGNC:15453	MGI:2181074	True
RMND1	RMND1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.18890302406553078	0.18407409406281777	4	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.18407409406281777	51628652	RMND1	Rmnd1	RMND1	same_symbol	55005	66084	HGNC:21176	MGI:1913334	True
PINK1	PINK1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.24216638223301415	0.18370797972614653	5	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.18370797972614653	51627784	PINK1	Pink1	PINK1	same_symbol	65018	68943	HGNC:14581	MGI:1916193	True
TIMM9	TIMM9	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.18320091519768278	0.25631625756509935	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.18320091519768278	51630507	TIMM9	Timm9	TIMM9	same_symbol	26520	30056	HGNC:11819	MGI:1353436	True
MSL2	MSL2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.22550923281281396	0.18316632170029698	4	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.18316632170029698	51619789	MSL2	Msl2	MSL2	same_symbol	55167	77853	HGNC:25544	MGI:1925103	True
MID1	MID1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.18314778238545776	0.2999463647170584	4	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.18314778238545776	51624499	MID1	Mid1	MID1	same_symbol	4281	17318	HGNC:7095	MGI:1100537	True
CDK13	CDK13	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.674498797010443	0.1831360279700254	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.1831360279700254	51617583	CDK13	Cdk13	CDK13	same_symbol	8621	69562	HGNC:1733	MGI:1916812	True
IPO11	IPO11	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.418624125386287	0.18306016184061916	5	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.18306016184061916	51630099	IPO11	Ipo11	IPO11	same_symbol	51194	76582	HGNC:20628	MGI:2442377	True
CCNT1	CCNT1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.1830522766852371	0.3340371913551152	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.1830522766852371	51620732	CCNT1	Ccnt1	CCNT1	same_symbol	904	12455	HGNC:1599	MGI:1328363	True
TMEM41B	TMEM41B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.4518707941222859	0.18291196118725767	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.18291196118725767	51626845	TMEM41B	Tmem41b	TMEM41B	same_symbol	440026	233724	HGNC:28948	MGI:1289225	True
TPCN1	TPCN1	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	1.0	0.5	0.5	0.0017167440604175456	0.2260072057843694	0.18214020157360197	5	2	0.444860854241819	0.015247217002160102	True	False	0.8333333333333333	0.18214020157360197	51625787	TPCN1	Tpcn1	TPCN1	same_symbol	53373	252972	HGNC:18182	MGI:2182472	True
MAP2K4	MAP2K4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.8693784917181852	0.18168255046967546	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.18168255046967546	51623103	MAP2K4	Map2k4	MAP2K4	same_symbol	6416	26398	HGNC:6844	MGI:1346869	True
CPLX1	CPLX1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.1812949958366186	0.23708568201326935	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.1812949958366186	51632423	CPLX1	Cplx1	CPLX1	same_symbol	10815	12889	HGNC:2309	MGI:104727	True
RNF8	RNF8	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.18087281521380677	0.2638076039053814	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.18087281521380677	51620303	RNF8	Rnf8	RNF8	same_symbol	9025	58230	HGNC:10071	MGI:1929069	True
ACO1	ACO1	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	1.0	0.5	0.5	0.009879767867540601	0.2598493930124844	0.18066764066684782	4	3	0.444860854241819	0.03613674988490279	True	False	0.8333333333333333	0.18066764066684782	51622791	ACO1	Aco1	ACO1	same_symbol	48	11428	HGNC:117	MGI:87879	True
ST3GAL2	ST3GAL2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.2514278634726262	0.1805390581009387	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.1805390581009387	51624434	ST3GAL2	St3gal2	ST3GAL2	same_symbol	6483	20444	HGNC:10863	MGI:99427	True
RPRD2	RPRD2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6129704118648669	0.1803933605382862	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.1803933605382862	51621099	RPRD2	Rprd2	RPRD2	same_symbol	23248	75137	HGNC:29039	MGI:1922387	True
SQLE	SQLE	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	1.0	0.5	0.5	0.00021486327043911477	0.17964092882114469	0.5399011540165913	5	3	0.444860854241819	0.005366742498130141	True	False	0.8333333333333333	0.17964092882114469	51625591	SQLE	Sqle	SQLE	same_symbol	6713	20775	HGNC:11279	MGI:109296	True
ARFGAP1	ARFGAP1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.17954951627133453	0.21062013914891237	5	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.17954951627133453	51628007	ARFGAP1	Arfgap1	ARFGAP1	same_symbol	55738	228998	HGNC:15852	MGI:2183559	True
LYRM2	LYRM2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.17897237015629364	0.220790310784973	5	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.17897237015629364	51622210	LYRM2	Lyrm2	LYRM2	same_symbol	57226	108755	HGNC:25229	MGI:1917573	True
BCAP31	BCAP31	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.17848174686324683	0.3526542923901221	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.17848174686324683	51624467	BCAP31	Bcap31	BCAP31	same_symbol	10134	27061	HGNC:16695	MGI:1350933	True
MORN4	MORN4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.18607514518366342	0.17825078218744073	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.17825078218744073	51628674	MORN4	Morn4	MORN4	same_symbol	118812	226123	HGNC:24001	MGI:2449568	True
COX7B	COX7B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.17812756548430278	0.7761034663881823	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.17812756548430278	51621087	COX7B	Cox7b	COX7B	same_symbol	1349	66142	HGNC:2291	MGI:1913392	True
TKT	TKT	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	1.0	0.5	0.5	0.0017167440604175456	0.1778970247531774	0.6153114175282652	5	3	0.444860854241819	0.015247217002160102	True	False	0.8333333333333333	0.1778970247531774	51617345	TKT	Tkt	TKT	same_symbol	7086	21881	HGNC:11834	MGI:105992	True
CHUK	CHUK	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.17615404888360583	0.35416440798285326	5	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.17615404888360583	51622028	CHUK	Chuk	CHUK	same_symbol	1147	12675	HGNC:1974	MGI:99484	True
MBIP	MBIP	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.2406475459310155	0.17452967237900738	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.17452967237900738	51619043	MBIP	Mbip	MBIP	same_symbol	51562	217588	HGNC:20427	MGI:1918320	True
GGA1	GGA1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.1740424218533122	0.22862326812292572	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.1740424218533122	51619575	GGA1	Gga1	GGA1	same_symbol	26088	106039	HGNC:17842	MGI:2146207	True
DDA1	DDA1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.17381748914941747	0.4357859413881047	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.17381748914941747	51627393	DDA1	Dda1	DDA1	same_symbol	79016	66498	HGNC:28360	MGI:1913748	True
TANK	TANK	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	1.0	0.5	0.5	0.009879767867540601	0.28667550333522374	0.1737010239738093	5	3	0.444860854241819	0.03613674988490279	True	False	0.8333333333333333	0.1737010239738093	51628872	TANK	Tank	TANK	same_symbol	10010	21353	HGNC:11562	MGI:107676	True
FNBP1	FNBP1	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	1.0	0.5	0.5	0.0017167440604175456	0.37938341428299893	0.17349197704362268	4	3	0.444860854241819	0.015247217002160102	True	False	0.8333333333333333	0.17349197704362268	51621192	FNBP1	Fnbp1	FNBP1	same_symbol	23048	14269	HGNC:17069	MGI:109606	True
TOLLIP	TOLLIP	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.3064313944317266	0.1733109846135384	5	3	0.07600343072186334	0.11250565895934203	True	False	0.8333333333333333	0.1733109846135384	51621069	TOLLIP	Tollip	TOLLIP	same_symbol	54472	54473	HGNC:16476	MGI:1891808	True
FOXJ3	FOXJ3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6452522964676777	0.17308723856905794	5	3	0.07600343072186334	0.11250565895934203	True	False	0.8333333333333333	0.17308723856905794	51627888	FOXJ3	Foxj3	FOXJ3	same_symbol	22887	230700	HGNC:29178	MGI:2443432	True
DNAJA3	DNAJA3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.1729122280486916	0.17763842107347763	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.1729122280486916	51621764	DNAJA3	Dnaja3	DNAJA3	same_symbol	9093	83945	HGNC:11808	MGI:1933786	True
SYNGR1	SYNGR1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.28470351294814966	0.17252507216119356	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.17252507216119356	51626932	SYNGR1	Syngr1	SYNGR1	same_symbol	9145	20972	HGNC:11498	MGI:1328323	True
TIMM17A	TIMM17A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.17169801949666968	0.37059554724371624	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.17169801949666968	51619839	TIMM17A	Timm17a	TIMM17A	same_symbol	10440	21854	HGNC:17315	MGI:1343131	True
GABRG2	GABRG2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.8890805379240894	0.171393156893003	5	3	0.07600343072186334	0.11250565895934203	True	False	0.8333333333333333	0.171393156893003	51624720	GABRG2	Gabrg2	GABRG2	same_symbol	2566	14406	HGNC:4087	MGI:95623	True
ADIPOR1	ADIPOR1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.1712338495437285	0.3142576363732147	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.1712338495437285	51615986	ADIPOR1	Adipor1	ADIPOR1	same_symbol	51094	72674	HGNC:24040	MGI:1919924	True
SH2B1	SH2B1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.22129808806144818	0.17112405833299763	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.17112405833299763	51629090	SH2B1	Sh2b1	SH2B1	same_symbol	25970	20399	HGNC:30417	MGI:1201407	True
RAD23A	RAD23A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.17094755919635185	0.35445744331404805	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.17094755919635185	51624022	RAD23A	Rad23a	RAD23A	same_symbol	5886	19358	HGNC:9812	MGI:105126	True
PARG	PARG	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.44076154282753	0.17089166209867085	5	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.17089166209867085	51619042	PARG	Parg	PARG	same_symbol	8505	26430	HGNC:8605	MGI:1347094	True
GNPDA2	GNPDA2	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	1.0	0.5	0.5	0.0017167440604175456	0.24251417702222391	0.17007528687724474	5	3	0.444860854241819	0.015247217002160102	True	False	0.8333333333333333	0.17007528687724474	51625920	GNPDA2	Gnpda2	GNPDA2	same_symbol	132789	67980	HGNC:21526	MGI:1915230	True
ZNF532	ZNF532	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6575415189477346	0.17004639504009977	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.17004639504009977	51625188	ZNF532	Zfp532	ZFP532	nonidentical_symbol	55205	328977	HGNC:30940	MGI:3036282	True
USP15	USP15	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.627357792669571	0.17000448113156927	4	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.17000448113156927	51631186	USP15	Usp15	USP15	same_symbol	9958	14479	HGNC:12613	MGI:101857	True
MAP3K12	MAP3K12	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.16925469816499045	0.19040170772774784	5	2	0.07600343072186334	0.11250565895934203	True	False	0.8333333333333333	0.16925469816499045	51629957	MAP3K12	Map3k12	MAP3K12	same_symbol	7786	26404	HGNC:6851	MGI:1346881	True
DCTN1	DCTN1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.16892511010098152	0.328459744977156	5	3	0.07600343072186334	0.11250565895934203	True	False	0.8333333333333333	0.16892511010098152	51616590	DCTN1	Dctn1	DCTN1	same_symbol	1639	13191	HGNC:2711	MGI:107745	True
TBCD	TBCD	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.4438251116649804	0.16890409563390174	4	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.16890409563390174	51630833	TBCD	Tbcd	TBCD	same_symbol	6904	108903	HGNC:11581	MGI:1919686	True
HIBCH	HIBCH	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	1.0	0.5	0.5	0.009879767867540601	0.6055444816224953	0.1688819341012927	5	3	0.444860854241819	0.03613674988490279	True	False	0.8333333333333333	0.1688819341012927	51628538	HIBCH	Hibch	HIBCH	same_symbol	26275	227095	HGNC:4908	MGI:1923792	True
CCDC90B	CCDC90B	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	1.0	0.5	0.5	0.009879767867540601	0.16819073197309328	0.4593870096705197	5	3	0.444860854241819	0.03613674988490279	True	False	0.8333333333333333	0.16819073197309328	51626720	CCDC90B	Ccdc90b	CCDC90B	same_symbol	60492	66365	HGNC:28108	MGI:1913615	True
GOLT1B	GOLT1B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.2394473330508502	0.16815941481070595	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.16815941481070595	51621474	GOLT1B	Golt1b	GOLT1B	same_symbol	51026	66964	HGNC:20175	MGI:1914214	True
CARM1	CARM1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.22073527404272747	0.16805726897502937	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.16805726897502937	51623940	CARM1	Carm1	CARM1	same_symbol	10498	59035	HGNC:23393	MGI:1913208	True
GLRX5	GLRX5	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.16759317187828893	0.4284112284202926	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.16759317187828893	51621452	GLRX5	Glrx5	GLRX5	same_symbol	51218	73046	HGNC:20134	MGI:1920296	True
ARL14EP	ARL14EP	mgi_one_to_one_ortholog_gene	3	4	1.0	0.5	0.5	0.020793170616093072	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.2856264096780808	0.16750536103303698	4	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.16750536103303698	51624460	ARL14EP	Arl14ep	ARL14EP	same_symbol	120534	212772	HGNC:26798	MGI:1926020	True
SH3BGRL3	SH3BGRL3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.16749233930426377	0.6853024000494219	5	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.16749233930426377	51625959	SH3BGRL3	Sh3bgrl3	SH3BGRL3	same_symbol	83442	73723	HGNC:15568	MGI:1920973	True
DPH5	DPH5	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.17139680795222506	0.16679727083133197	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.16679727083133197	51632661	DPH5	Dph5	DPH5	same_symbol	51611	69740	HGNC:24270	MGI:1916990	True
MVD	MVD	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	1.0	0.5	0.5	0.00021486327043911477	0.16676762953358698	0.29687959987480594	4	2	0.444860854241819	0.005366742498130141	True	False	0.8333333333333333	0.16676762953358698	51623324	MVD	Mvd	MVD	same_symbol	4597	192156	HGNC:7529	MGI:2179327	True
VPS45	VPS45	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.4444994373627529	0.16664232293987136	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.16664232293987136	51625986	VPS45	Vps45	VPS45	same_symbol	11311	22365	HGNC:14579	MGI:891965	True
DYNC2H1	DYNC2H1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.5399365792266121	0.16646337749596896	5	3	0.07600343072186334	0.11250565895934203	True	False	0.8333333333333333	0.16646337749596896	51627987	DYNC2H1	Dync2h1	DYNC2H1	same_symbol	79659	110350	HGNC:2962	MGI:107736	True
WDR6	WDR6	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.16585716956157306	0.29869285463473794	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.16585716956157306	51626039	WDR6	Wdr6	WDR6	same_symbol	11180	83669	HGNC:12758	MGI:1930140	True
