gene	gene_feature_row_1based	gene_feature_id	gene_feature_name	chrom	gene_start	gene_end	target_sources	target_sets	model_terms_supported	best_priority	is_tf_or_regulatory_candidate	n_target_rows	peak_feature_row_1based	peak_feature_id	peak_chrom	peak_start	peak_end	peak_category	distance_to_gene_body_bp	peak_width_bp	extraction_priority
NFIA	1201	ENSG00000162599	NFIA	chr1	60865258	61404076	developmental_origin_module;manuscript_candidate_tier	Tier 1 core convergent program;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	highest	True	2	40659	chr1:61433759-61434648	chr1	61433759	61434648	distal_100kb	29683	890	distal_context_peak
NFIA	1201	ENSG00000162599	NFIA	chr1	60865258	61404076	developmental_origin_module;manuscript_candidate_tier	Tier 1 core convergent program;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	highest	True	2	40660	chr1:61452970-61453878	chr1	61452970	61453878	distal_100kb	48894	909	distal_context_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169271	chr9:14123497-14124156	chr9	14123497	14124156	distal_100kb	56635	660	distal_context_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169272	chr9:14133207-14134085	chr9	14133207	14134085	distal_100kb	46706	879	distal_context_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169273	chr9:14159059-14159836	chr9	14159059	14159836	distal_100kb	20955	778	distal_context_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169274	chr9:14180297-14181209	chr9	14180297	14181209	gene_body_overlap	0	913	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169275	chr9:14198761-14199606	chr9	14198761	14199606	gene_body_overlap	0	846	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169276	chr9:14203101-14204020	chr9	14203101	14204020	gene_body_overlap	0	920	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169277	chr9:14236362-14237264	chr9	14236362	14237264	gene_body_overlap	0	903	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169278	chr9:14240277-14241213	chr9	14240277	14241213	gene_body_overlap	0	937	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169279	chr9:14251134-14252056	chr9	14251134	14252056	gene_body_overlap	0	923	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169280	chr9:14270766-14271665	chr9	14270766	14271665	gene_body_overlap	0	900	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169281	chr9:14272962-14273643	chr9	14272962	14273643	gene_body_overlap	0	682	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169282	chr9:14273955-14274638	chr9	14273955	14274638	gene_body_overlap	0	684	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169283	chr9:14277185-14277919	chr9	14277185	14277919	gene_body_overlap	0	735	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169284	chr9:14296396-14297201	chr9	14296396	14297201	gene_body_overlap	0	806	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169285	chr9:14303221-14304078	chr9	14303221	14304078	gene_body_overlap	0	858	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169286	chr9:14304268-14304902	chr9	14304268	14304902	gene_body_overlap	0	635	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169287	chr9:14306593-14307464	chr9	14306593	14307464	gene_body_overlap	0	872	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169288	chr9:14307780-14308605	chr9	14307780	14308605	gene_body_overlap	0	826	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169289	chr9:14309165-14310047	chr9	14309165	14310047	gene_body_overlap	0	883	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169290	chr9:14312702-14313524	chr9	14312702	14313524	gene_body_overlap	0	823	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169291	chr9:14314956-14315887	chr9	14314956	14315887	gene_body_overlap	0	932	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169292	chr9:14320586-14321288	chr9	14320586	14321288	gene_body_overlap	0	703	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169293	chr9:14322133-14323065	chr9	14322133	14323065	gene_body_overlap	0	933	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169294	chr9:14326007-14326916	chr9	14326007	14326916	gene_body_overlap	0	910	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169295	chr9:14330773-14331666	chr9	14330773	14331666	gene_body_overlap	0	894	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169296	chr9:14343857-14344695	chr9	14343857	14344695	gene_body_overlap	0	839	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169297	chr9:14353199-14354101	chr9	14353199	14354101	gene_body_overlap	0	903	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169298	chr9:14357185-14357838	chr9	14357185	14357838	gene_body_overlap	0	654	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169299	chr9:14372547-14373468	chr9	14372547	14373468	gene_body_overlap	0	922	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169300	chr9:14395451-14396345	chr9	14395451	14396345	gene_body_overlap	0	895	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169301	chr9:14398223-14399094	chr9	14398223	14399094	gene_body_overlap	0	872	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169302	chr9:14400324-14401221	chr9	14400324	14401221	gene_edge_2kb	1341	898	tier1_core_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169303	chr9:14402872-14403751	chr9	14402872	14403751	proximal_10kb	3889	880	proximal_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169304	chr9:14419050-14419994	chr9	14419050	14419994	distal_100kb	20067	945	distal_context_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169305	chr9:14428588-14429442	chr9	14428588	14429442	distal_100kb	29605	855	distal_context_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169306	chr9:14433549-14434460	chr9	14433549	14434460	distal_100kb	34566	912	distal_context_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169307	chr9:14437428-14438318	chr9	14437428	14438318	distal_100kb	38445	891	distal_context_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169308	chr9:14465361-14466148	chr9	14465361	14466148	distal_100kb	66378	788	distal_context_peak
NFIB	16304	ENSG00000147862	NFIB	chr9	14180791	14398983	manuscript_candidate_tier	Tier 1 core convergent program	ConstructionBalance	highest	True	1	169309	chr9:14492565-14493433	chr9	14492565	14493433	distal_100kb	93582	869	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174465	chr9:136482907-136483747	chr9	136482907	136483747	distal_100kb	62300	841	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174466	chr9:136488302-136489139	chr9	136488302	136489139	distal_100kb	56908	838	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174467	chr9:136493309-136494083	chr9	136493309	136494083	distal_100kb	51964	775	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174468	chr9:136494446-136495278	chr9	136494446	136495278	distal_100kb	50769	833	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174469	chr9:136512057-136512926	chr9	136512057	136512926	distal_100kb	33121	870	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174470	chr9:136515938-136516875	chr9	136515938	136516875	distal_100kb	29172	938	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174471	chr9:136526012-136526752	chr9	136526012	136526752	distal_100kb	19295	741	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174472	chr9:136538521-136539265	chr9	136538521	136539265	proximal_10kb	6782	745	proximal_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174473	chr9:136543797-136544206	chr9	136543797	136544206	gene_edge_2kb	1841	410	high_priority_promoter_gene_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174474	chr9:136544302-136544800	chr9	136544302	136544800	gene_edge_2kb	1247	499	high_priority_promoter_gene_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174475	chr9:136545672-136546549	chr9	136545672	136546549	gene_body_overlap	0	878	high_priority_promoter_gene_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174476	chr9:136566662-136567503	chr9	136566662	136567503	distal_100kb	20614	842	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174477	chr9:136575991-136576772	chr9	136575991	136576772	distal_100kb	29943	782	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174478	chr9:136578963-136579762	chr9	136578963	136579762	distal_100kb	32915	800	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174479	chr9:136582928-136583841	chr9	136582928	136583841	distal_100kb	36880	914	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174480	chr9:136586861-136587752	chr9	136586861	136587752	distal_100kb	40813	892	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174481	chr9:136590560-136591364	chr9	136590560	136591364	distal_100kb	44512	805	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174482	chr9:136596333-136597263	chr9	136596333	136597263	distal_100kb	50285	931	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174483	chr9:136599642-136600556	chr9	136599642	136600556	distal_100kb	53594	915	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174484	chr9:136605790-136606640	chr9	136605790	136606640	distal_100kb	59742	851	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174485	chr9:136619610-136620399	chr9	136619610	136620399	distal_100kb	73562	790	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174486	chr9:136624783-136625654	chr9	136624783	136625654	distal_100kb	78735	872	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174487	chr9:136630111-136630794	chr9	136630111	136630794	distal_100kb	84063	684	distal_context_peak
NOTCH1	17436	ENSG00000148400	NOTCH1	chr9	136546047	136546048	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	False	2	174488	chr9:136631168-136632075	chr9	136631168	136632075	distal_100kb	85120	908	distal_context_peak
